%truck	orders	drivers	containers	from	start_time	to
T000157	()	(D000194)	(C000208)	L000224	4140000	L000004
T000157	(O000524)	(D000194)	(C000208)	L000004	8737200	L000043
T000157	(O000525)	(D000194)	(C000208)	L000043	11217600	L000006
T000157	(O000526)	(D000194)	(C000208)	L000006	13485600	L000042
T000157	(O000527)	(D000194)	(C000208)	L000042	16401600	L000162
T000157	()	(D000194)	(C000208)	L000162	19101600	L000165
T000157	(O000528)	(D000194)	(C000208)	L000165	23641200	L000224
T000158	()	(D000195,D000196)	(C000209)	L000224	3780000	L000096
T000158	(O000529)	(D000195,D000196)	(C000209)	L000096	8996400	L000268
T000158	()	(D000195,D000196)	(C000209)	L000268	11318400	L000224
T000159	()	(D000197)	(C000210)	L000101	2610000	L000021
T000159	(O000530)	(D000197)	(C000210)	L000021	8190000	L000010
T000159	()	(D000197)	(C000210)	L000010	8910000	L000271
T000159	(O000531)	(D000197)	(C000210)	L000271	10980000	L000101
T000160	()	(D000198)	(C000211)	L000102	2880000	L000148
T000160	(O000532)	(D000198)	(C000211)	L000148	8416800	L000160
T000160	()	(D000198)	(C000211)	L000160	12682800	L000102
T000161	()	(D000199)	(C000214,C000213,C000212)	L000241	2700000	L000006
T000161	(O000533)	(D000199)	(C000214,C000213,C000212)	L000006	7758000	L000195
T000161	(O000534)	(D000199)	(C000214,C000213,C000212)	L000195	12596400	L000217
T000161	(O000536,O000537,O000535)	(D000199)	(C000214,C000213,C000212)	L000217	20786400	L000241
T000162	()	(D000200)	(C000215)	L000135	2790000	L000144
T000162	(O000538)	(D000200)	(C000215)	L000144	12528000	L000099
T000162	()	(D000200)	(C000215)	L000099	20354400	L000037
T000162	(O000539)	(D000200)	(C000215)	L000037	23572800	L000135
T000163	()	(D000201)	(C000216)	L000003	2700000	L000280
T000163	(O000540)	(D000201)	(C000216)	L000280	5565600	L000158
T000163	(O000541)	(D000201)	(C000216)	L000158	8445600	L000077
T000163	(O000542)	(D000201)	(C000216)	L000077	11977200	L000161
T000163	(O000543)	(D000201)	(C000216)	L000161	15390000	L000003
T000164	()	(D000202,D000203)	(C000217)	L000001	2700000	L000246
T000164	(O000544)	(D000202,D000203)	(C000217)	L000246	6771600	L000096
T000164	()	(D000202,D000203)	(C000217)	L000096	8499600	L000071
T000164	(O000545)	(D000202,D000203)	(C000217)	L000071	11592000	L000158
T000164	(O000546)	(D000202,D000203)	(C000217)	L000158	15332400	L000001
T000165	()	(D000204,D000205)	(C000218)	L000001	3780000	L000256
T000165	(O000547)	(D000204,D000205)	(C000218)	L000256	8809200	L000131
T000165	()	(D000204,D000205)	(C000218)	L000131	10501200	L000157
T000165	(O000548)	(D000204,D000205)	(C000218)	L000157	13478400	L000091
T000165	(O000549)	(D000204,D000205)	(C000218)	L000091	16401600	L000036
T000165	()	(D000204,D000205)	(C000218)	L000036	20584800	L000057
T000165	(O000550)	(D000204,D000205)	(C000218)	L000057	24933600	L000001
T000166	()	(D000206)	(C000221,C000220,C000219)	L000002	2790000	L000133
T000166	(O000553,O000551,O000552)	(D000206)	(C000221,C000220,C000219)	L000133	7498800	L000210
T000166	(O000553)	(D000206)	(C000221,C000220,C000219)	L000210	12398400	L000064
T000166	()	(D000206)	(C000221,C000220,C000219)	L000064	17110800	L000002
T000167	()	(D000207)	(C000222)	L000001	4230000	L000185
T000167	(O000554)	(D000207)	(C000222)	L000185	9100800	L000195
T000167	()	(D000207)	(C000222)	L000195	10764000	L000057
T000167	(O000555)	(D000207)	(C000222)	L000057	14403600	L000218
T000167	()	(D000207)	(C000222)	L000218	20019600	L000001
T000168	()	(D000208,D000209)	(C000223)	L000224	3420000	L000212
T000168	(O000556)	(D000208,D000209)	(C000223)	L000212	10774800	L000243
T000168	(O000557)	(D000208,D000209)	(C000223)	L000243	15030000	L000170
T000168	()	(D000208,D000209)	(C000223)	L000170	17906400	L000065
T000168	(O000558)	(D000208,D000209)	(C000223)	L000065	19980000	L000224
T000169	()	(D000210)	(C000225,C000224)	L000102	2880000	L000153
T000169	(O000560,O000559)	(D000210)	(C000225,C000224)	L000153	11066400	L000284
T000169	()	(D000210)	(C000225,C000224)	L000284	14198400	L000102
T000170	()	(D000211,D000212)	(C000227,C000226)	L000135	3330000	L000149
T000170	(O000562,O000561)	(D000211,D000212)	(C000227,C000226)	L000149	9172800	L000095
T000170	()	(D000211,D000212)	(C000227,C000226)	L000095	11923200	L000043
T000170	(O000564,O000563)	(D000211,D000212)	(C000227,C000226)	L000043	15850800	L000135
T000171	()	(D000213,D000214)	(C000228)	L000241	2610000	L000276
T000171	(O000565)	(D000213,D000214)	(C000228)	L000276	4734000	L000074
T000171	(O000566)	(D000213,D000214)	(C000228)	L000074	7732800	L000110
T000171	(O000567)	(D000213,D000214)	(C000228)	L000110	10288800	L000119
T000171	(O000568)	(D000213,D000214)	(C000228)	L000119	14583600	L000243
T000171	()	(D000213,D000214)	(C000228)	L000243	17031600	L000171
T000171	(O000569)	(D000213,D000214)	(C000228)	L000171	21938400	L000018
T000171	(O000570)	(D000213,D000214)	(C000228)	L000018	28033200	L000217
T000171	(O000571)	(D000213,D000214)	(C000228)	L000217	35802000	L000176
T000171	(O000572)	(D000213,D000214)	(C000228)	L000176	44193600	L000241
T000172	()	(D000215,D000216)	(C000229)	L000001	3420000	L000019
T000172	(O000573)	(D000215,D000216)	(C000229)	L000019	9424800	L000046
T000172	()	(D000215,D000216)	(C000229)	L000046	12128400	L000189
T000172	(O000574)	(D000215,D000216)	(C000229)	L000189	16448400	L000098
T000172	()	(D000215,D000216)	(C000229)	L000098	20707200	L000233
T000172	(O000575)	(D000215,D000216)	(C000229)	L000233	24814800	L000072
T000172	(O000576)	(D000215,D000216)	(C000229)	L000072	27842400	L000001
T000173	()	(D000217,D000218)	(C000231,C000230)	L000004	4230000	L000074
T000173	(O000578,O000577)	(D000217,D000218)	(C000231,C000230)	L000074	8917200	L000075
T000173	()	(D000217,D000218)	(C000231,C000230)	L000075	9975600	L000164
T000173	(O000580,O000579)	(D000217,D000218)	(C000231,C000230)	L000164	13899600	L000003
T000173	()	(D000217,D000218)	(C000231,C000230)	L000003	18392400	L000219
T000173	(O000581,O000582)	(D000217,D000218)	(C000231,C000230)	L000219	27032400	L000216
T000173	(O000582,O000583)	(D000217,D000218)	(C000231,C000230)	L000216	36392400	L000206
T000173	(O000583)	(D000217,D000218)	(C000231,C000230)	L000206	44794800	L000004
T000174	()	(D000219)	(C000232)	L000101	4320000	L000290
T000174	(O000584)	(D000219)	(C000232)	L000290	8503200	L000152
T000174	(O000585)	(D000219)	(C000232)	L000152	11138400	L000083
T000174	(O000586)	(D000219)	(C000232)	L000083	15271200	L000102
T000174	()	(D000219)	(C000232)	L000102	21301200	L000090
T000174	(O000587)	(D000219)	(C000232)	L000090	26452800	L000101
T000175	()	(D000220)	(C000233)	L000135	2610000	L000149
T000175	(O000588)	(D000220)	(C000233)	L000149	8452800	L000096
T000175	(O000589)	(D000220)	(C000233)	L000096	11152800	L000094
T000175	()	(D000220)	(C000233)	L000094	11368800	L000254
T000175	(O000590)	(D000220)	(C000233)	L000254	13924800	L000135
T000176	()	(D000221,D000222)	(C000234)	L000001	2880000	L000293
T000176	(O000591)	(D000221,D000222)	(C000234)	L000293	6969600	L000101
T000176	()	(D000221,D000222)	(C000234)	L000101	12002400	L000009
T000176	(O000592)	(D000221,D000222)	(C000234)	L000009	16542000	L000276
T000176	(O000593)	(D000221,D000222)	(C000234)	L000276	20095200	L000029
T000176	(O000594)	(D000221,D000222)	(C000234)	L000029	21963600	L000139
T000176	(O000595)	(D000221,D000222)	(C000234)	L000139	24933600	L000292
T000176	()	(D000221,D000222)	(C000234)	L000292	27316800	L000038
T000176	(O000596)	(D000221,D000222)	(C000234)	L000038	28465200	L000176
T000176	(O000597)	(D000221,D000222)	(C000234)	L000176	32007600	L000001
T000177	()	(D000223)	(C000235)	L000004	4410000	L000026
T000177	(O000598)	(D000223)	(C000235)	L000026	7376400	L000197
T000177	(O000599)	(D000223)	(C000235)	L000197	11239200	L000119
T000177	()	(D000223)	(C000235)	L000119	14752800	L000187
T000177	(O000600)	(D000223)	(C000235)	L000187	18511200	L000133
T000177	()	(D000223)	(C000235)	L000133	22204800	L000077
T000177	(O000601)	(D000223)	(C000235)	L000077	25077600	L000004
T000178	()	(D000224)	(C000236)	L000001	4230000	L000096
T000178	(O000602)	(D000224)	(C000236)	L000096	7333200	L000196
T000178	(O000603)	(D000224)	(C000236)	L000196	11671200	L000247
T000178	(O000604)	(D000224)	(C000236)	L000247	14158800	L000001
T000179	()	(D000225)	(C000237)	L000001	3600000	L000217
T000179	(O000605)	(D000225)	(C000237)	L000217	15145200	L000045
T000179	()	(D000225)	(C000237)	L000045	21891600	L000001
T000180	()	(D000226)	(C000239,C000238)	L000135	2880000	L000002
T000180	(O000606,O000607)	(D000226)	(C000239,C000238)	L000002	9788400	L000180
T000180	()	(D000226)	(C000239,C000238)	L000180	14594400	L000168
T000180	(O000609,O000608)	(D000226)	(C000239,C000238)	L000168	18021600	L000178
T000180	()	(D000226)	(C000239,C000238)	L000178	21830400	L000105
T000180	(O000610)	(D000226)	(C000239,C000238)	L000105	24894000	L000135
T000181	()	(D000227)	(C000241,C000240)	L000241	3690000	L000288
T000181	(O000611)	(D000227)	(C000241,C000240)	L000288	8640000	L000281
T000181	(O000612,O000613)	(D000227)	(C000241,C000240)	L000281	14583600	L000071
T000181	(O000615,O000614)	(D000227)	(C000241,C000240)	L000071	18108000	L000067
T000181	(O000615)	(D000227)	(C000241,C000240)	L000067	20653200	L000020
T000181	(O000616)	(D000227)	(C000241,C000240)	L000020	23162400	L000241
T000182	()	(D000228)	(C000243,C000242)	L000004	4500000	L000096
T000182	(O000617)	(D000228)	(C000243,C000242)	L000096	9367200	L000066
T000182	()	(D000228)	(C000243,C000242)	L000066	9788400	L000065
T000182	(O000618)	(D000228)	(C000243,C000242)	L000065	10101600	L000058
T000182	(O000619,O000620)	(D000228)	(C000243,C000242)	L000058	14677200	L000188
T000182	(O000621)	(D000228)	(C000243,C000242)	L000188	18928800	L000004
T000183	()	(D000229)	(C000245,C000244)	L000004	3780000	L000045
T000183	(O000623,O000622)	(D000229)	(C000245,C000244)	L000045	5943600	L000108
T000183	()	(D000229)	(C000245,C000244)	L000108	7452000	L000251
T000183	(O000624)	(D000229)	(C000245,C000244)	L000251	8301600	L000033
T000183	(O000625)	(D000229)	(C000245,C000244)	L000033	10375200	L000251
T000183	(O000626,O000627)	(D000229)	(C000245,C000244)	L000251	12456000	L000131
T000183	()	(D000229)	(C000245,C000244)	L000131	13896000	L000199
T000183	(O000628)	(D000229)	(C000245,C000244)	L000199	16293600	L000038
T000183	()	(D000229)	(C000245,C000244)	L000038	19299600	L000200
T000183	(O000629)	(D000229)	(C000245,C000244)	L000200	22395600	L000210
T000183	(O000630)	(D000229)	(C000245,C000244)	L000210	26712000	L000004
T000184	()	(D000230)	(C000247,C000246)	L000241	3870000	L000085
T000184	(O000631,O000632)	(D000230)	(C000247,C000246)	L000085	5310000	L000079
T000184	(O000633)	(D000230)	(C000247,C000246)	L000079	8910000	L000150
T000184	()	(D000230)	(C000247,C000246)	L000150	11692800	L000065
T000184	(O000634,O000636)	(D000230)	(C000247,C000246)	L000065	15109200	L000280
T000184	(O000636,O000635)	(D000230)	(C000247,C000246)	L000280	17542800	L000241
T000185	()	(D000231)	(C000249,C000248)	L000135	4680000	L000191
T000185	(O000637)	(D000231)	(C000249,C000248)	L000191	10148400	L000243
T000185	()	(D000231)	(C000249,C000248)	L000243	12996000	L000223
T000185	(O000639,O000638)	(D000231)	(C000249,C000248)	L000223	17017200	L000013
T000185	(O000639)	(D000231)	(C000249,C000248)	L000013	21913200	L000297
T000185	(O000640)	(D000231)	(C000249,C000248)	L000297	23799600	L000250
T000185	(O000641)	(D000231)	(C000249,C000248)	L000250	26211600	L000135
T000186	()	(D000232,D000233)	(C000250)	L000001	4500000	L000260
T000186	(O000642)	(D000232,D000233)	(C000250)	L000260	9302400	L000272
T000186	(O000643)	(D000232,D000233)	(C000250)	L000272	10778400	L000001
T000187	()	(D000234)	(C000252,C000251)	L000102	3240000	L000195
T000187	(O000644)	(D000234)	(C000252,C000251)	L000195	8467200	L000013
T000187	()	(D000234)	(C000252,C000251)	L000013	11732400	L000087
T000187	(O000645,O000646)	(D000234)	(C000252,C000251)	L000087	14227200	L000137
T000187	()	(D000234)	(C000252,C000251)	L000137	17308800	L000102
T000188	()	(D000235)	(C000253)	L000224	3060000	L000033
T000188	(O000647)	(D000235)	(C000253)	L000033	9414000	L000169
T000188	(O000648)	(D000235)	(C000253)	L000169	12240000	L000273
T000188	(O000649)	(D000235)	(C000253)	L000273	15850800	L000066
T000188	(O000650)	(D000235)	(C000253)	L000066	18104400	L000055
T000188	()	(D000235)	(C000253)	L000055	21603600	L000249
T000188	(O000651)	(D000235)	(C000253)	L000249	25394400	L000224
T000189	()	(D000236)	(C000255,C000254)	L000209	3600000	L000100
T000189	(O000652)	(D000236)	(C000255,C000254)	L000100	7988400	L000263
T000189	(O000653,O000654)	(D000236)	(C000255,C000254)	L000263	9316800	L000209
T000189	(O000655)	(D000236)	(C000255,C000254)	L000209	12790800	L000152
T000189	()	(D000236)	(C000255,C000254)	L000152	17834400	L000154
T000189	(O000657,O000656)	(D000236)	(C000255,C000254)	L000154	21268800	L000287
T000189	(O000658)	(D000236)	(C000255,C000254)	L000287	24994800	L000209
T000190	()	(D000237)	(C000256)	L000001	3600000	L000089
T000190	(O000659)	(D000237)	(C000256)	L000089	6231600	L000218
T000190	()	(D000237)	(C000256)	L000218	9979200	L000038
T000190	(O000660)	(D000237)	(C000256)	L000038	13813200	L000117
T000190	(O000661)	(D000237)	(C000256)	L000117	15181200	L000092
T000190	()	(D000237)	(C000256)	L000092	19519200	L000105
T000190	(O000662)	(D000237)	(C000256)	L000105	22996800	L000001
T000191	()	(D000238)	(C000257)	L000004	2790000	L000036
T000191	(O000663)	(D000238)	(C000257)	L000036	9273600	L000021
T000191	(O000664)	(D000238)	(C000257)	L000021	11095200	L000072
T000191	()	(D000238)	(C000257)	L000072	11905200	L000205
T000191	(O000665)	(D000238)	(C000257)	L000205	15786000	L000038
T000191	()	(D000238)	(C000257)	L000038	19605600	L000201
T000191	(O000666)	(D000238)	(C000257)	L000201	25315200	L000004
T000192	()	(D000239)	(C000258)	L000001	4770000	L000008
T000192	(O000667)	(D000239)	(C000258)	L000008	7351200	L000148
T000192	()	(D000239)	(C000258)	L000148	10548000	L000199
T000192	(O000668)	(D000239)	(C000258)	L000199	13392000	L000135
T000192	()	(D000239)	(C000258)	L000135	18198000	L000155
T000192	(O000669)	(D000239)	(C000258)	L000155	23115600	L000230
T000192	(O000670)	(D000239)	(C000258)	L000230	26496000	L000001
T000193	()	(D000240,D000241)	(C000261,C000260,C000259)	L000003	3420000	L000107
T000193	(O000671,O000674,O000672)	(D000240,D000241)	(C000261,C000260,C000259)	L000107	8499600	L000044
T000193	(O000674,O000677,O000673)	(D000240,D000241)	(C000261,C000260,C000259)	L000044	15865200	L000258
T000193	(O000674,O000677,O000675)	(D000240,D000241)	(C000261,C000260,C000259)	L000258	18889200	L000260
T000193	(O000677,O000676)	(D000240,D000241)	(C000261,C000260,C000259)	L000260	23122800	L000003
T000194	()	(D000242,D000243)	(C000262)	L000101	2970000	L000192
T000194	(O000678)	(D000242,D000243)	(C000262)	L000192	8722800	L000033
T000194	(O000679)	(D000242,D000243)	(C000262)	L000033	11030400	L000131
T000194	()	(D000242,D000243)	(C000262)	L000131	12376800	L000076
T000194	(O000680)	(D000242,D000243)	(C000262)	L000076	15001200	L000098
T000194	(O000681)	(D000242,D000243)	(C000262)	L000098	17604000	L000101
T000195	()	(D000244)	(C000264,C000263)	L000101	3870000	L000251
T000195	(O000683,O000682)	(D000244)	(C000264,C000263)	L000251	9946800	L000220
T000195	()	(D000244)	(C000264,C000263)	L000220	16196400	L000263
T000195	(O000684)	(D000244)	(C000264,C000263)	L000263	22118400	L000058
T000195	()	(D000244)	(C000264,C000263)	L000058	24494400	L000101
T000196	()	(D000245)	(C000265)	L000004	3690000	L000052
T000196	(O000685)	(D000245)	(C000265)	L000052	6562800	L000189
T000196	()	(D000245)	(C000265)	L000189	11296800	L000174
T000196	(O000686)	(D000245)	(C000265)	L000174	16326000	L000156
T000196	(O000687)	(D000245)	(C000265)	L000156	20509200	L000256
T000196	(O000688)	(D000245)	(C000265)	L000256	23868000	L000088
T000196	(O000689)	(D000245)	(C000265)	L000088	26280000	L000004
T000197	()	(D000246,D000247)	(C000266)	L000002	3510000	L000151
T000197	(O000690)	(D000246,D000247)	(C000266)	L000151	9979200	L000033
T000197	(O000691)	(D000246,D000247)	(C000266)	L000033	12726000	L000083
T000197	()	(D000246,D000247)	(C000266)	L000083	16506000	L000176
T000197	(O000692)	(D000246,D000247)	(C000266)	L000176	19728000	L000218
T000197	()	(D000246,D000247)	(C000266)	L000218	26226000	L000002
T000198	()	(D000248)	(C000267)	L000241	3600000	L000227
T000198	(O000693)	(D000248)	(C000267)	L000227	6829200	L000256
T000198	(O000694)	(D000248)	(C000267)	L000256	10040400	L000150
T000198	()	(D000248)	(C000267)	L000150	12153600	L000151
T000198	(O000695)	(D000248)	(C000267)	L000151	15465600	L000112
T000198	()	(D000248)	(C000267)	L000112	18439200	L000241
T000199	()	(D000249)	(C000268)	L000224	3960000	L000248
T000199	(O000696)	(D000249)	(C000268)	L000248	9504000	L000141
T000199	(O000697)	(D000249)	(C000268)	L000141	14299200	L000143
T000199	(O000698)	(D000249)	(C000268)	L000143	19371600	L000259
T000199	()	(D000249)	(C000268)	L000259	22737600	L000235
T000199	(O000699)	(D000249)	(C000268)	L000235	25441200	L000224
T000200	()	(D000250)	(C000271,C000270,C000269)	L000000	4770000	L000115
T000200	(O000700)	(D000250)	(C000271,C000270,C000269)	L000115	10260000	L000243
T000200	()	(D000250)	(C000271,C000270,C000269)	L000243	15364800	L000165
T000200	(O000701)	(D000250)	(C000271,C000270,C000269)	L000165	19522800	L000263
T000200	()	(D000250)	(C000271,C000270,C000269)	L000263	23248800	L000277
T000200	(O000702)	(D000250)	(C000271,C000270,C000269)	L000277	24717600	L000067
T000200	(O000704,O000703,O000705)	(D000250)	(C000271,C000270,C000269)	L000067	27777600	L000000
T000201	()	(D000251)	(C000272)	L000102	2880000	L000245
T000201	(O000706)	(D000251)	(C000272)	L000245	7063200	L000079
T000201	(O000707)	(D000251)	(C000272)	L000079	8928000	L000278
T000201	(O000708)	(D000251)	(C000272)	L000278	11606400	L000232
T000201	(O000709)	(D000251)	(C000272)	L000232	16041600	L000221
T000201	()	(D000251)	(C000272)	L000221	23331600	L000102
T000202	()	(D000252)	(C000274,C000273)	L000135	3240000	L000267
T000202	(O000710,O000711)	(D000252)	(C000274,C000273)	L000267	8560800	L000280
T000202	()	(D000252)	(C000274,C000273)	L000280	9828000	L000217
T000202	(O000712)	(D000252)	(C000274,C000273)	L000217	14688000	L000286
T000202	()	(D000252)	(C000274,C000273)	L000286	21150000	L000198
T000202	(O000713)	(D000252)	(C000274,C000273)	L000198	24498000	L000135
T000203	()	(D000253)	(C000275)	L000135	3510000	L000054
T000203	(O000714)	(D000253)	(C000275)	L000054	6750000	L000022
T000203	(O000715)	(D000253)	(C000275)	L000022	9640800	L000135
T000204	()	(D000254)	(C000276)	L000224	3960000	L000179
T000204	(O000716)	(D000254)	(C000276)	L000179	9504000	L000119
T000204	(O000717)	(D000254)	(C000276)	L000119	12600000	L000220
T000204	()	(D000254)	(C000276)	L000220	16491600	L000196
T000204	(O000718)	(D000254)	(C000276)	L000196	21175200	L000146
T000204	()	(D000254)	(C000276)	L000146	25506000	L000224
T000205	()	(D000255)	(C000277)	L000241	2880000	L000258
T000205	(O000719)	(D000255)	(C000277)	L000258	5846400	L000094
T000205	(O000720)	(D000255)	(C000277)	L000094	8452800	L000083
T000205	()	(D000255)	(C000277)	L000083	11876400	L000270
T000205	(O000721)	(D000255)	(C000277)	L000270	15400800	L000083
T000205	(O000722)	(D000255)	(C000277)	L000083	18939600	L000241
T000206	()	(D000256,D000257)	(C000278)	L000000	2700000	L000199
T000206	(O000723)	(D000256,D000257)	(C000278)	L000199	5025600	L000120
T000206	()	(D000256,D000257)	(C000278)	L000120	7750800	L000259
T000206	(O000724)	(D000256,D000257)	(C000278)	L000259	9183600	L000143
T000206	(O000725)	(D000256,D000257)	(C000278)	L000143	12560400	L000295
T000206	(O000726)	(D000256,D000257)	(C000278)	L000295	14713200	L000244
T000206	(O000727)	(D000256,D000257)	(C000278)	L000244	15364800	L000000
T000207	()	(D000258,D000259)	(C000279)	L000102	3420000	L000235
T000207	(O000728)	(D000258,D000259)	(C000279)	L000235	10573200	L000243
T000207	()	(D000258,D000259)	(C000279)	L000243	14450400	L000121
T000207	(O000729)	(D000258,D000259)	(C000279)	L000121	16596000	L000019
T000207	()	(D000258,D000259)	(C000279)	L000019	19875600	L000176
T000207	(O000730)	(D000258,D000259)	(C000279)	L000176	23558400	L000113
T000207	(O000731)	(D000258,D000259)	(C000279)	L000113	26481600	L000156
T000207	()	(D000258,D000259)	(C000279)	L000156	30286800	L000134
T000207	(O000732)	(D000258,D000259)	(C000279)	L000134	34632000	L000001
T000207	(O000733)	(D000258,D000259)	(C000279)	L000001	39193200	L000293
T000207	(O000734)	(D000258,D000259)	(C000279)	L000293	44305200	L000263
T000207	()	(D000258,D000259)	(C000279)	L000263	46958400	L000156
T000207	(O000735)	(D000258,D000259)	(C000279)	L000156	50072400	L000163
T000207	(O000736)	(D000258,D000259)	(C000279)	L000163	50522400	L000102
T000208	()	(D000260)	(C000280)	L000001	4590000	L000019
T000208	(O000737)	(D000260)	(C000280)	L000019	10594800	L000104
T000208	(O000738)	(D000260)	(C000280)	L000104	13269600	L000179
T000208	(O000739)	(D000260)	(C000280)	L000179	16113600	L000180
T000208	()	(D000260)	(C000280)	L000180	20080800	L000223
T000208	(O000740)	(D000260)	(C000280)	L000223	25164000	L000001
T000209	()	(D000261)	(C000281)	L000102	4590000	L000142
T000209	(O000741)	(D000261)	(C000281)	L000142	10584000	L000197
T000209	()	(D000261)	(C000281)	L000197	11574000	L000105
T000209	(O000742)	(D000261)	(C000281)	L000105	14936400	L000298
T000209	(O000743)	(D000261)	(C000281)	L000298	16491600	L000014
T000209	(O000744)	(D000261)	(C000281)	L000014	19047600	L000230
T000209	()	(D000261)	(C000281)	L000230	24404400	L000102
T000210	()	(D000262)	(C000282)	L000224	4050000	L000228
T000210	(O000745)	(D000262)	(C000282)	L000228	11192400	L000273
T000210	()	(D000262)	(C000282)	L000273	14889600	L000029
T000210	(O000746)	(D000262)	(C000282)	L000029	17506800	L000060
T000210	(O000747)	(D000262)	(C000282)	L000060	17730000	L000147
T000210	()	(D000262)	(C000282)	L000147	19998000	L000167
T000210	(O000748)	(D000262)	(C000282)	L000167	25437600	L000224
T000211	()	(D000263,D000264)	(C000283)	L000001	4770000	L000078
T000211	(O000749)	(D000263,D000264)	(C000283)	L000078	9514800	L000005
T000211	()	(D000263,D000264)	(C000283)	L000005	11390400	L000001
T000212	()	(D000265)	(C000284)	L000224	3510000	L000065
T000212	(O000750)	(D000265)	(C000284)	L000065	9838800	L000284
T000212	(O000751)	(D000265)	(C000284)	L000284	11350800	L000073
T000212	(O000752)	(D000265)	(C000284)	L000073	14900400	L000263
T000212	()	(D000265)	(C000284)	L000263	16459200	L000076
T000212	(O000753)	(D000265)	(C000284)	L000076	18230400	L000280
T000212	(O000754)	(D000265)	(C000284)	L000280	20192400	L000263
T000212	(O000755)	(D000265)	(C000284)	L000263	20919600	L000258
T000212	(O000756)	(D000265)	(C000284)	L000258	21790800	L000045
T000212	(O000757)	(D000265)	(C000284)	L000045	23781600	L000224
T000213	()	(D000266,D000267)	(C000285)	L000001	3060000	L000095
T000213	(O000758)	(D000266,D000267)	(C000285)	L000095	5515200	L000092
T000213	(O000759)	(D000266,D000267)	(C000285)	L000092	8704800	L000094
T000213	()	(D000266,D000267)	(C000285)	L000094	11811600	L000021
T000213	(O000760)	(D000266,D000267)	(C000285)	L000021	12189600	L000264
T000213	()	(D000266,D000267)	(C000285)	L000264	14162400	L000111
T000213	(O000761)	(D000266,D000267)	(C000285)	L000111	15915600	L000138
T000213	()	(D000266,D000267)	(C000285)	L000138	18910800	L000001
T000214	()	(D000268,D000269)	(C000288,C000287,C000286)	L000135	4500000	L000095
T000214	(O000762,O000765,O000764)	(D000268,D000269)	(C000288,C000287,C000286)	L000095	9082800	L000133
T000214	(O000765,O000764,O000763)	(D000268,D000269)	(C000288,C000287,C000286)	L000133	10944000	L000028
T000214	(O000765,O000764,O000766)	(D000268,D000269)	(C000288,C000287,C000286)	L000028	14392800	L000035
T000214	(O000766)	(D000268,D000269)	(C000288,C000287,C000286)	L000035	18572400	L000135
T000215	()	(D000270,D000271)	(C000290,C000289)	L000101	3960000	L000061
T000215	(O000768,O000767)	(D000270,D000271)	(C000290,C000289)	L000061	11422800	L000055
T000215	(O000770,O000769)	(D000270,D000271)	(C000290,C000289)	L000055	15832800	L000011
T000215	(O000771)	(D000270,D000271)	(C000290,C000289)	L000011	21513600	L000101
T000216	()	(D000272)	(C000291)	L000003	3600000	L000158
T000216	(O000772)	(D000272)	(C000291)	L000158	4561200	L000256
T000216	(O000773)	(D000272)	(C000291)	L000256	8056800	L000033
T000216	()	(D000272)	(C000291)	L000033	9961200	L000039
T000216	(O000774)	(D000272)	(C000291)	L000039	10551600	L000229
T000216	(O000775)	(D000272)	(C000291)	L000229	16729200	L000193
T000216	(O000776)	(D000272)	(C000291)	L000193	22597200	L000025
T000216	(O000777)	(D000272)	(C000291)	L000025	25066800	L000091
T000216	(O000778)	(D000272)	(C000291)	L000091	28407600	L000003
T000217	()	(D000273)	(C000292)	L000004	3420000	L000225
T000217	(O000779)	(D000273)	(C000292)	L000225	7405200	L000050
T000217	(O000780)	(D000273)	(C000292)	L000050	12078000	L000044
T000217	()	(D000273)	(C000292)	L000044	15357600	L000095
T000217	(O000781)	(D000273)	(C000292)	L000095	18774000	L000073
T000217	(O000782)	(D000273)	(C000292)	L000073	22104000	L000028
T000217	()	(D000273)	(C000292)	L000028	24559200	L000004
T000218	()	(D000274)	(C000293)	L000003	4140000	L000269
T000218	(O000783)	(D000274)	(C000293)	L000269	5940000	L000063
T000218	(O000784)	(D000274)	(C000293)	L000063	9738000	L000003
T000219	()	(D000275,D000276)	(C000294)	L000102	4410000	L000193
T000219	(O000785)	(D000275,D000276)	(C000294)	L000193	10022400	L000061
T000219	()	(D000275,D000276)	(C000294)	L000061	13435200	L000165
T000219	(O000786)	(D000275,D000276)	(C000294)	L000165	16740000	L000067
T000219	(O000787)	(D000275,D000276)	(C000294)	L000067	19929600	L000018
T000219	(O000788)	(D000275,D000276)	(C000294)	L000018	22316400	L000250
T000219	()	(D000275,D000276)	(C000294)	L000250	25326000	L000151
T000219	(O000789)	(D000275,D000276)	(C000294)	L000151	27972000	L000298
T000219	()	(D000275,D000276)	(C000294)	L000298	30927600	L000210
T000219	(O000790)	(D000275,D000276)	(C000294)	L000210	34747200	L000116
T000219	(O000791)	(D000275,D000276)	(C000294)	L000116	39650400	L000156
T000219	()	(D000275,D000276)	(C000294)	L000156	43333200	L000067
T000219	(O000792)	(D000275,D000276)	(C000294)	L000067	46778400	L000187
T000219	(O000793)	(D000275,D000276)	(C000294)	L000187	50360400	L000087
T000219	(O000794)	(D000275,D000276)	(C000294)	L000087	54201600	L000102
T000220	()	(D000277)	(C000295)	L000209	2970000	L000177
T000220	(O000795)	(D000277)	(C000295)	L000177	10206000	L000270
T000220	()	(D000277)	(C000295)	L000270	13885200	L000282
